"","F-Value","Pr(>F)","Not-exposed_Radiotherapy-Exposed_Radiotherapy","diff Not-exposed_Radiotherapy-Exposed_Radiotherapy","NETcolors"
"LOC441869|441869",0.372537206335391,0.541949978862734,0.541949978853253,-0.0800541853674588,"black"
"LOC442308|442308",3.17664433670843,0.075410100947836,0.0754101009251941,0.515430494585721,"grey"
"LOC442421|442421",1.20079743211899,0.273787329150101,0.273787329133626,-0.245762677325014,"grey"
"LOC442454|442454",0.830800820004571,0.362556550165196,0.362556550151472,0.0760517743255935,"pink"
"LOC442459|442459",0.395582370993228,0.529716674086292,0.529716674076537,0.160087415949194,"grey"
"LOC493754|493754",1.82193141333168,0.177800344588726,0.177800344569784,-0.0647315547745464,"green"
"LOC541471|541471",9.89031693715001,0.00177787524949667,0.00177787522304396,-0.439337560165352,"yellow"
"LOC541473|541473",1.60368150458705,0.206075901610223,0.206075901592159,-0.25541081479979,"green"
"LOC550112|550112",4.37496265971507,0.0370622536169093,0.037062253592584,0.12051376374202,"grey"
"LOC550643|550643",0.132382119755044,0.716155354584791,0.716155354579045,0.0194126584093937,"blue"
"LOC554202|554202",0.27555344633184,0.599904280622777,0.59990428061454,-0.171370809741294,"black"
"LOC55908|55908",2.84851218905295,0.0921921966907126,0.0921921966687753,0.464071262885705,"blue"
"LOC572558|572558",25.525920618116,6.49399974463705e-07,6.49373529393316e-07,1.53783159361017,"brown"
"LOC595101|595101",0.379537715350561,0.538179779671217,0.538179779661653,-0.0763008102711478,"grey"
"LOC606724|606724",5.09857638144873,0.0244508185423571,0.0244508185174173,-0.398338305604736,"red"
"LOC613037|613037",0.0807587144269987,0.776409922665,0.776409922660496,-0.112140649506586,"green"
"LOC619207|619207",2.73302059369156,0.0990299299107535,0.0990299298890573,-0.318243232433907,"green"
"LOC641298|641298",0.4849942815377,0.486548579510956,0.486548579500218,-0.149906612809779,"turquoise"
"LOC641367|641367",3.16211276598936,0.0760787506753314,0.0760787506527177,-0.258322280088453,"turquoise"
"LOC642587|642587",0.835357355864291,0.361244956854415,0.361244956840656,0.373872460396386,"black"
"LOC642597|642597",0.0117099268440932,0.913879621615821,0.913879621614013,-0.0322567994201157,"grey"
"LOC642826|642826",0.236879375428573,0.626719439392919,0.626719439385292,-0.0524939429924549,"green"
"LOC642846|642846",0.000112717664736507,0.991534102471013,0.99153410247084,-0.00130184462345895,"green"
"LOC642852|642852",6.06480346319421,0.0141849226985909,0.0141849226730041,-0.211463274670678,"grey"
"LOC643008|643008",0.033633155550658,0.854576573256109,0.854576573253193,0.0329662626713292,"green"
"LOC643387|643387",1.9586683993117,0.162383551873828,0.162383551854384,0.0820239947768471,"grey"
"LOC643677|643677",0.429043051590986,0.512812403982233,0.512812403972097,0.157308465206649,"grey"
"LOC643719|643719",0.00626961590892985,0.936925912060121,0.936925912058857,-0.0114953460446543,"blue"
"LOC643763|643763",6.65450810307758,0.0102246439228765,0.010224643897024,0.640358677250714,"brown"
"LOC643837|643837",1.13196715904493,0.287958826844173,0.287958826828482,0.0935184193986878,"grey"
"LOC644165|644165",4.61002005995495,0.0323494649868309,0.0323494649622963,-0.46412643684928,"green"
"LOC644172|644172",1.06749760419347,0.302097547159525,0.30209754714422,0.121105453150952,"grey"
"LOC644538|644538",3.03581787104638,0.0821671544331169,0.0821671544107534,0.245189563251762,"brown"
"LOC644936|644936",0.196713000665656,0.657612372340485,0.657612372333512,-0.0506314854839252,"brown"
"LOC645166|645166",0.0487344656643094,0.825385977703461,0.825385977699952,0.0298678932110583,"blue"
"LOC645323|645323",0.00579085587088704,0.93937711557031,0.939377115569096,-0.0258129331028549,"brown"
"LOC645332|645332",0.000538629273704462,0.981494914621811,0.981494914621435,0.00161184363480071,"pink"
"LOC645431|645431",7.94770570052661,0.00503937498537597,0.0050393749591614,-0.291633821594859,"grey"
"LOC645676|645676",26.6518666901767,3.74551103012283e-07,3.74524545487809e-07,-0.41666211870252,"green"
"LOC646214|646214",0.0844326352083871,0.771519358609184,0.771519358604577,-0.0362502296064324,"green"
"LOC646471|646471",2.77815621068956,0.0962931154775842,0.0962931154557828,-0.214496563432182,"green"
"LOC646762|646762",0.411548800290559,0.521529447954464,0.521529447944525,-0.0354635825892151,"grey"
"LOC646851|646851",3.6084057792274,0.058163330760798,0.0581633307374119,-0.235914065076495,"green"
"LOC646982|646982",0.177085344518542,0.674102319001295,0.67410231899467,-0.122573485208288,"turquoise"
"LOC646999|646999",0.206152461410589,0.650031159100949,0.650031159093816,-0.0743366571308455,"grey"
"LOC647121|647121",4.61013539673942,0.0323473134744441,0.0323473134499092,0.202594677386674,"grey"
"LOC647288|647288",0.641004683042016,0.423793497015621,0.423793497003408,0.0917190455874719,"turquoise"
"LOC647309|647309",4.85545112102384,0.0280933293105434,0.0280933292858082,0.807609986210954,"grey"
"LOC647859|647859",4.01642873834613,0.0456916152434047,0.0456916152194528,-0.853928447843821,"grey"
"LOC647946|647946",0.169113771610686,0.681107429241514,0.681107429235038,-0.107633278563905,"grey"
"LOC647979|647979",2.78805142544493,0.0957042381077887,0.0957042380859703,0.0700978821104474,"turquoise"
"LOC648740|648740",0.01148232303752,0.91471598242792,0.914715982426213,-0.0244644885098098,"green"
"LOC649330|649330",1.06552138105,0.302544916046054,0.302544916030763,0.0946710783269484,"grey"
"LOC650368|650368",0.719961259321128,0.396633136851609,0.396633136838735,-0.0637009811854714,"blue"
"LOC650623|650623",0.000190484342024313,0.988994722059761,0.988994722059541,0.0021348548647433,"turquoise"
"LOC651250|651250",0.111887622026506,0.738169876223544,0.738169876218236,-0.0127181708957806,"turquoise"
"LOC652276|652276",0.0906501017316907,0.763499206042354,0.763499206037581,-0.0221093592536983,"turquoise"
"LOC653113|653113",0.00244852614244812,0.960557907270358,0.960557907269572,0.00560480261054952,"blue"
"LOC653501|653501",0.306516249702291,0.580116323601405,0.580116323592769,0.038649900164117,"turquoise"
"LOC653566|653566",0.00131014693578008,0.971143068337044,0.971143068336452,0.00157758124969121,"grey"
"LOC653653|653653",2.27739681501614,0.132013337415369,0.132013337394887,-0.176760157104177,"turquoise"
"LOC653786|653786",3.38324609815045,0.0665612047847493,0.0665612047616873,-0.505037960986047,"blue"
"LOC654342|654342",0.700891086086016,0.40295384895553,0.402953848942811,0.110657593191037,"blue"
"LOC654433|654433",2.4872013314514,0.115517926244588,0.115517926223513,-0.415278625526648,"yellow"
"LOC678655|678655",2.68304417721188,0.10216004986377,0.102160049842194,-0.137239634543118,"green"
"LOC723972|723972",0.211897869330001,0.64551879652815,0.645518796520921,0.0455405139828633,"grey"
"LOC727896|727896",0.787761123656968,0.375278794482224,0.375278794468823,-0.0672820721663339,"grey"
"LOC728024|728024",1.11767838316163,0.291018042291457,0.291018042275852,-0.0988355783444019,"turquoise"
"LOC728190|728190",0.340158209601834,0.560046539763347,0.560046539754269,-0.0474608474235181,"grey"
"LOC728264|728264",1.63825681354816,0.201261378667291,0.201261378649091,0.229751240027861,"brown"
"LOC728323|728323",1.54001649557036,0.215298295057437,0.215298295039664,0.148419576511944,"turquoise"
"LOC728392|728392",0.55453126380487,0.456882706685761,0.456882706674336,0.104535364596872,"yellow"
"LOC728554|728554",0.00441397017301806,0.947060511265147,0.94706051126409,0.00762743585682113,"grey"
"LOC728606|728606",1.0523532484086,0.305547875934556,0.305547875919346,0.303973232861636,"grey"
"LOC728613|728613",0.482251427531927,0.487782823190497,0.487782823179788,0.0582552168971633,"grey"
"LOC728640|728640",0.0640141616899171,0.800382375927212,0.8003823759232,-0.0140226775482599,"turquoise"
"LOC728643|728643",0.068022268230565,0.794364452221484,0.794364452217351,0.0172912797093288,"pink"
"LOC728723|728723",0.00449835843456253,0.946557599711969,0.946557599710901,0.00673049513713142,"grey"
"LOC728743|728743",1.71185949924279,0.191449758863902,0.191449758845397,0.110253580607008,"blue"
"LOC728758|728758",2.5724803223173,0.109478219267235,0.109478219245938,-0.147562450212688,"blue"
"LOC728819|728819",0.307086840344426,0.57976411685682,0.579764116848176,0.0965333721442163,"brown"
"LOC728855|728855",1.42346759571294,0.233497552477637,0.23349755246041,-0.11738177257258,"blue"
"LOC728875|728875",4.44468835911061,0.0355934049992372,0.0355934049748503,-0.304473115807001,"blue"
"LOC728989|728989",0.563034094829459,0.453454565727793,0.453454565716286,-0.201261765982442,"grey"
"LOC729020|729020",0.114182919721688,0.735597742044248,0.735597742038908,0.0336141383150173,"turquoise"
"LOC729082|729082",0.710881756534901,0.399624395719388,0.39962439570658,-0.0509622117955519,"turquoise"
"LOC729156|729156",0.69664776915004,0.404380202214242,0.404380202201558,-0.252871069141529,"grey"
"LOC729176|729176",0.338757021537228,0.56085545542887,0.560855455419805,0.0418297097939764,"turquoise"
"LOC729234|729234",0.660595691992955,0.416803701940331,0.416803701927949,-0.11017560614195,"green"
"LOC729375|729375",0.325918917260141,0.568373140721187,0.568373140712292,-0.0657553579350845,"green"
"LOC729603|729603",0.53136872201818,0.466432544346228,0.46643254433502,-0.0654794437503012,"grey"
"LOC729678|729678",2.10704481123603,0.14735824583346,0.147358245813511,-0.0872271398216355,"grey"
"LOC729799|729799",4.75797825460098,0.0297088922997038,0.0297088922750411,-0.206367853147372,"turquoise"
"LOC729991|729991",0.884312274091384,0.347556208974522,0.347556208960416,-0.0599140687266484,"blue"
"LOC729991-MEF2B|4207",0.00226873808493524,0.962032430392758,0.962032430391996,0.00434150897254337,"green"
"LOC730101|730101",0.209435948612277,0.64744317927008,0.64744317926289,0.0590833309261933,"grey"
"LOC730668|730668",3.03551239978297,0.0821825044195476,0.0821825043971849,-0.431428256974045,"green"
"LOC80054|80054",0.621734403951549,0.430842063481832,0.43084206346979,-0.075393815684043,"blue"
"LOC80154|80154",1.05566752831903,0.304788437030864,0.30478843701563,-0.131129713351932,"green"
"LOC81691|81691",3.99024662247978,0.0463998356745751,0.0463998356506573,0.181441008175844,"grey"
"LOC84740|84740",0.0287456489442477,0.865448131368615,0.865448131365916,-0.0411667184798137,"yellow"
"LOC84856|84856",1.09594105175531,0.295755009465356,0.295755009449742,0.303039949110228,"yellow"
"LOC84989|84989",0.0023823012970934,0.961094524825242,0.961094524824469,0.00525246931206791,"blue"
"LOC90110|90110",2.61501161035759,0.106596956189261,0.106596956167857,0.0807443996428887,"blue"
"LOC90246|90246",2.34711116235972,0.126257671637085,0.126257671616398,-0.151868547557545,"grey"
"LOC90586|90586",0.578448458439622,0.447341863622883,0.447341863611232,-0.191548896675092,"brown"
"LOC90784|90784",1.67103124728387,0.196821133317881,0.196821133299543,-0.122737492744553,"grey"
"LOC90834|90834",3.88072699712412,0.049490742404897,0.0494907423811184,-0.30406161237575,"green"
"LOC91149|91149",0.429538936845726,0.512575800271132,0.512575800260446,0.188672055951289,"grey"
"LOC91316|91316",4.31270662856923,0.0384276226707092,0.038427622646434,-0.303502246958141,"green"
"LOC91450|91450",2.7594909687462,0.0974147226668836,0.0974147226451252,-0.321461502894933,"green"
"LOC91948|91948",0.110391762280803,0.739861979848687,0.739861979843432,-0.114372631638074,"grey"
"LOC92249|92249",5.47651033683008,0.0197344829291257,0.0197344829038959,0.103252550640047,"grey"
"LOC92659|92659",3.45475118635175,0.0637596718142528,0.0637596717911141,-0.223769605351534,"pink"
"LOC92973|92973",0.515968345605978,0.472960318278045,0.472960318266999,0.0727321702848824,"green"
"LOC93622|93622",0.46748237504947,0.494519405758346,0.49451940574779,-0.0437288638078375,"blue"
"LOC96610|96610",0.0245924512288309,0.875461157625,0.875461157622503,-0.0318727255073536,"red"
"LOH12CR1|118426",2.4871634963996,0.115520686296916,0.115520686275843,0.090595170748645,"grey"
"LOH12CR2|503693",3.84623500302524,0.050508794524941,0.0505087945012097,0.172930195709952,"grey"
"LOH3CR2A|29931",1.16854152525998,0.280312692962187,0.280312692946289,-0.176943652911223,"brown"
"LONP1|9361",5.38533949477173,0.0207780530263168,0.0207780530011533,-0.109008771822523,"blue"
"LONP2|83752",0.0380575185682911,0.845420693883356,0.845420693880255,0.0146029400224812,"turquoise"
"LONRF1|91694",0.984323774423927,0.321696852375621,0.321696852360843,0.0847109620463478,"grey"
"LONRF2|164832",0.0132093808661766,0.908553116693139,0.908553116691301,-0.00833080202434289,"turquoise"
"LONRF3|79836",1.59885043818292,0.206757546202099,0.206757546184067,0.246323498280942,"brown"
"LOX|4015",1.39844495829205,0.237643708182676,0.237643708165566,-0.200137867507949,"turquoise"
"LOXHD1|125336",1.42234683826334,0.233708945899485,0.233708945882868,-0.371896731260305,"grey"
"LOXL1|4016",0.734611286065445,0.391874461040199,0.391874461027209,-0.0882156268299656,"yellow"
"LOXL2|4017",0.774925224882069,0.379194029803898,0.379194029790594,-0.10329440363852,"yellow"
"LOXL3|84695",2.21543044557892,0.137376816003758,0.137376815983465,-0.178188101330472,"yellow"
"LOXL4|84171",0.066671824083413,0.796370405735218,0.79637040573112,0.0361143778963626,"brown"
"LPA|4018",2.44655986571565,0.118532301875302,0.118532301854013,0.39893253236502,"black"
"LPAL2|80350",1.29895209988724,0.255048156194735,0.255048156177992,0.2108704679613,"green"
"LPAR1|1902",4.41921775278757,0.0361227507729782,0.0361227507486036,0.275054231803217,"brown"
"LPAR2|9170",0.469077559872144,0.493784307805627,0.493784307795056,0.0504800431687897,"blue"
"LPAR3|23566",11.1664303427412,0.000906369052143205,0.00090636902562713,0.879001148104362,"grey"
"LPAR4|2846",1.4654879076131,0.226730169461123,0.226730169443693,0.346339609560887,"yellow"
"LPAR5|57121",1.12433096009463,0.289588594127237,0.289588594111595,-0.146139879547922,"red"
"LPAR6|10161",0.630896499291557,0.427468909796437,0.427468909784307,-0.0858808577226426,"black"
"LPCAT1|79888",9.89227921083158,0.00177602388443602,0.00177602385798326,-0.224783176669421,"magenta"
"LPCAT2|54947",2.41310395390625,0.121066148190077,0.121066148169204,-0.189033784583857,"black"
"LPCAT3|10162",1.22875829370785,0.268274081607814,0.268274081591577,0.0680400380900963,"grey"
"LPCAT4|254531",0.113824655849896,0.735997307852593,0.735997307847258,0.0321087230114578,"yellow"
"LPGAT1|9926",8.25221223895658,0.00427364079837444,0.00427364077210446,-0.279231139373962,"grey"
"LPHN1|22859",0.225093251616513,0.635429322881284,0.635429322873839,-0.0581693155047738,"grey"
"LPHN2|23266",8.69382493889386,0.00336860838195598,0.00336860835562036,0.425798909143387,"brown"
"LPHN3|23284",3.40940435850718,0.0655192881637733,0.0655192881407117,0.389706639307005,"brown"
"LPIN1|23175",0.98121105288417,0.32246229129327,0.322462291278508,-0.0813922867782093,"brown"
"LPIN2|9663",0.721235685952422,0.396215871178919,0.396215871166038,0.0529617371533764,"turquoise"
"LPIN3|64900",2.96987578485596,0.0855539788860083,0.0855539788637809,-0.21172615556344,"green"
"LPL|4023",8.69131992494728,0.00337314713726773,0.00337314711093228,-0.498189746778452,"yellow"
"LPO|4025",1.08718050812824,0.297688107933357,0.297688107917934,0.295150867685577,"grey"
"LPP|4026",2.83668514077437,0.0928665869392756,0.0928665869173401,0.243700668954913,"turquoise"
"LPPR1|54886",0.321634248753512,0.570927292915526,0.570927292906571,0.178690330056542,"grey"
"LPPR2|64748",1.03313916314211,0.309999427683109,0.309999427668024,-0.0691238046494966,"blue"
"LPPR3|79948",0.0429683221021445,0.835884214521831,0.835884214518522,-0.0720559677402584,"grey"
"LPPR4|9890",5.3373153461261,0.0213506455084583,0.0213506454833318,-0.433052968332309,"yellow"
"LPXN|9404",1.3073252522387,0.253521625003816,0.253521624987164,-0.153101501019358,"red"
"LQK1|642946",0.00115181612780921,0.972942154585926,0.972942154585384,-0.00578746934747798,"grey"
"LRAT|9227",0.873681740033362,0.350468825034273,0.350468825020212,0.31159226368213,"grey"
"LRBA|987",0.744115718822938,0.388830998060022,0.388830998046955,0.0751402923290314,"turquoise"
"LRCH1|23143",0.287766308908651,0.591935512268978,0.591935512260608,0.0397761912154131,"turquoise"
"LRCH2|57631",6.43792477325035,0.011526546743403,0.011526546717639,0.453485050174285,"brown"
"LRCH3|84859",0.19516910869914,0.658872957576763,0.658872957569808,0.0350012919612279,"turquoise"
"LRCH4|4034",0.0459225930444444,0.830419105944064,0.830419105940639,-0.0115437057019765,"blue"
"LRDD|55367",1.60682443838003,0.205631195571437,0.205631195553367,-0.129282936285257,"green"
"LRFN1|57622",0.32410743340391,0.569449668642052,0.569449668633182,-0.053465123046486,"pink"
"LRFN2|57497",1.4417961566455,0.230516133868591,0.230516133851273,-0.288719955933233,"grey"
"LRFN3|79414",0.0662684163169624,0.796973826411767,0.796973826407675,0.0150326480452723,"blue"
"LRFN4|78999",14.996456672474,0.000124630736708246,0.000124630710142126,-0.43221545972998,"green"
"LRFN5|145581",2.83393887349128,0.0930243541790512,0.093024354157121,0.308276287954224,"brown"
"LRG1|116844",0.0224970569124737,0.880843342687871,0.880843342685482,0.0369782144152992,"grey"
"LRGUK|136332",0.104486075770204,0.74666978335601,0.746669783350895,-0.0622344512784085,"green"
"LRIG1|26018",1.74169928522194,0.187632432215632,0.187632432197008,0.101500802272396,"turquoise"
"LRIG2|9860",0.0380884397451457,0.845358704643256,0.845358704640148,-0.0155822635563734,"turquoise"
"LRIG3|121227",0.326182107528303,0.568217062405994,0.568217062397088,0.0564110846855268,"turquoise"
"LRIT3|345193",0.706730337045933,0.401004111859946,0.401004111847149,-0.150695503375607,"green"
"LRMP|4033",0.089212924390966,0.765325796304157,0.765325796299427,-0.0525435873650864,"red"
"LRP10|26020",0.24814868181848,0.618638743944214,0.618638743936416,0.032108963412389,"brown"
"LRP11|84918",0.0625958288876792,0.802559803485462,0.802559803481491,-0.0183419001032004,"turquoise"
"LRP12|29967",0.671296992072479,0.413057915483154,0.413057915470691,-0.0666469356969639,"turquoise"
"LRP1|4035",0.170040775083589,0.680283004799785,0.680283004793294,-0.0481253154911876,"yellow"
"LRP1B|53353",6.19476450905736,0.0131964207488962,0.0131964207230062,0.651655895489592,"brown"
"LRP2|4036",0.0107321078774097,0.917538917901018,0.917538917899359,0.0279027757792538,"black"
"LRP2BP|55805",1.66663892087357,0.197409461164257,0.197409461145936,0.0982970150689928,"green"
"LRP3|4037",0.142647078801101,0.705851613767766,0.705851613761793,0.0272254495241988,"blue"
"LRP4|4038",0.952346442540853,0.329676576529223,0.329676576514654,0.137811991623611,"brown"
"LRP5|4041",0.0031370687079573,0.955360465617596,0.955360465616706,-0.00364161635460114,"turquoise"
"LRP5L|91355",2.68263661696834,0.102186018056884,0.102186018035309,-0.193698612199533,"green"
"LRP6|4040",0.275462435645499,0.599963857364852,0.599963857356646,0.0386264078870848,"turquoise"
"LRP8|7804",4.21877424507004,0.0405887860874164,0.04058878606323,-0.216672148107968,"grey"
"LRPAP1|4043",4.28316768466703,0.0390938739061214,0.0390938738818787,0.135607143179012,"blue"
"LRPPRC|10128",0.142640419420701,0.705858158930353,0.705858158924393,-0.0222021621045325,"turquoise"
"LRRC10B|390205",0.6406459604971,0.423923116039583,0.423923116027372,0.162663949863996,"yellow"
"LRRC14|9684",3.01251962543469,0.0833468616522566,0.0833468616299399,-0.114834856529802,"green"
"LRRC14B|389257",0.26539985248736,0.606709373519204,0.606709373510821,-0.169081235046008,"grey"
"LRRC15|131578",2.28235519142629,0.131594416943782,0.131594416923287,-0.434514799101147,"yellow"
"LRRC1|55227",1.3179962940475,0.251596240486535,0.251596240469832,-0.0537345670582692,"turquoise"
"LRRC16A|55604",0.830038958846699,0.362776493820182,0.362776493806464,0.0751355627459347,"turquoise"
"LRRC16B|90668",2.15555536884072,0.142793032808719,0.142793032788615,-0.282740259805251,"grey"
"LRRC17|10234",13.0159319581725,0.000345500853986304,0.000345500827432121,0.412847965625467,"brown"
"LRRC18|474354",8.55464669219941,0.00363048572308546,0.00363048569676905,0.881294385385295,"brown"
"LRRC19|64922",0.000632156446948861,0.979952952722576,0.979952952722169,-0.00656940336326051,"grey"
"LRRC20|55222",2.58047779650098,0.1089299476339,0.108929947612583,-0.132016675537436,"magenta"
"LRRC23|10233",4.22514440362184,0.0404382524289054,0.040438252404711,0.18865569698749,"blue"
"LRRC24|441381",0.298665763012096,0.585006194251607,0.585006194243075,-0.0941396952961373,"grey"
"LRRC25|126364",1.53400160966995,0.216194910645437,0.216194910627693,-0.150194488435752,"red"
"LRRC26|389816",1.31862857152973,0.251482724527645,0.251482724510936,0.227112925421894,"blue"
"LRRC27|80313",2.4351699942369,0.119383584944295,0.119383584923361,0.0912556020865276,"blue"
"LRRC2|79442",0.762748199580853,0.382961877405349,0.382961877392137,0.192249787164856,"brown"
"LRRC28|123355",15.5613655883372,9.33819680610484e-05,9.33819414938863e-05,0.153762744215665,"grey"
"LRRC29|26231",0.256888871352475,0.612527883411132,0.612527883403197,0.0451979065419215,"blue"
"LRRC31|79782",9.11756335050846,0.00268425348099758,0.00268425345471923,-1.022921057136,"turquoise"
"LRRC32|2615",0.483538319385255,0.487203093989945,0.487203093979226,-0.0821143125743493,"yellow"
"LRRC33|375387",4.26010129650709,0.0396225882876121,0.0396225882633972,-0.227497998161618,"red"
"LRRC34|151827",0.567348012835417,0.45173073595528,0.451730735943731,0.0637689779555428,"brown"
"LRRC36|55282",0.845761579835919,0.358278272590344,0.358278272576104,-0.237666273358908,"grey"
"LRRC37A2|474170",1.17230933108095,0.279539709479225,0.279539709463304,-0.129476460364105,"grey"
"LRRC37A3|374819",0.223269402235962,0.636801985173157,0.636801985165737,-0.0460118583492921,"green"
"LRRC37A4|55073",0.100005060597394,0.751978450798513,0.751978450793501,-0.0425403472711299,"turquoise"
"LRRC37A|9884",0.446926022725705,0.504160438671953,0.504160438661616,-0.054475981937518,"grey"
"LRRC37B|114659",1.55253379549049,0.213446568956184,0.213446568938355,-0.0781009160355195,"grey"
"LRRC37B2|147172",1.17451305310473,0.279088854388772,0.279088854372828,0.0382610796335321,"grey"
"LRRC3|81543",0.00875796301456968,0.925483626208632,0.925483626207137,-0.00811622019350278,"turquoise"
"LRRC39|127495",3.63169867542916,0.0573633753743661,0.0573633753509901,-0.509772674166495,"green"
"LRRC3B|116135",14.4274643356607,0.000167428557118694,0.000167428531770319,1.15258050401517,"brown"
"LRRC40|55631",1.65565041176467,0.19889039420014,0.198890394181869,0.0786304040790906,"turquoise"
"LRRC41|10489",0.65311133107816,0.419453542887756,0.419453542875442,0.0275006197656058,"grey"
"LRRC42|115353",2.05028494084018,0.152910986260086,0.152910986240321,0.0674232482812016,"grey"
"LRRC43|254050",0.0640551250253912,0.800320159292437,0.800320159288403,-0.0521035711268811,"yellow"
"LRRC45|201255",0.915523412541698,0.339195807514944,0.339195807500613,-0.0765133186136513,"blue"
"LRRC4|64101",0.791796660840455,0.374059628965975,0.37405962895254,0.154096268616587,"brown"
"LRRC46|90506",1.48835526617617,0.223146772000833,0.223146771983297,0.203678894647054,"blue"
"LRRC47|57470",0.669963710397651,0.413521878102334,0.413521878089882,0.0219666836005707,"blue"
"LRRC48|83450",1.33243008508666,0.24902049743638,0.2490204974196,0.122233428117432,"blue"
"LRRC49|54839",0.450869938392176,0.502286065367307,0.502286065356931,0.0455389753142699,"grey"
"LRRC4B|94030",0.108193574108615,0.742371815033909,0.742371815028705,0.0717504893263756,"yellow"
"LRRC4C|57689",2.18888103524947,0.139749359462462,0.139749359442252,-0.346997702880177,"yellow"
"LRRC50|123872",0.649881184815959,0.420604946441172,0.420604946428881,0.219099257013385,"grey"
"LRRC55|219527",10.2828058915769,0.0014444637579198,0.00144446373152862,0.787247451015781,"brown"
"LRRC56|115399",0.52231736643328,0.470251404661022,0.470251404649908,-0.069039142378247,"green"
"LRRC57|255252",0.0036985544383502,0.951534474054232,0.951534474053274,-0.00257250543866938,"turquoise"
"LRRC58|116064",0.0659095914418922,0.797512207677264,0.797512207673177,0.0192330028852883,"turquoise"
"LRRC59|55379",0.302286376343813,0.582740730244118,0.582740730235535,-0.0266200489217407,"grey"
"LRRC61|65999",0.227170129062448,0.633874501120869,0.633874501113397,-0.0364113631279022,"blue"
"LRRC6|23639",0.151128389357364,0.697653578182099,0.697653578175967,0.0553575436463474,"grey"
"LRRC66|339977",0.169440648026807,0.680816422835284,0.6808164228288,-0.0818091744563887,"green"
"LRRC67|286187",0.332484803528202,0.564504140218798,0.564504140209816,0.186097753276736,"grey"
"LRRC69|100130742",0.437316912260536,0.508781203360574,0.508781203350013,-0.208943722613143,"grey"
"LRRC70|100130733",0.20943978183952,0.647440172378612,0.647440172371422,-0.0507776700610929,"yellow"
"LRRC7|57554",0.0580904164992451,0.809655932876298,0.809655932872471,0.0717888303870238,"turquoise"
"LRRC8A|56262",5.43026824894107,0.020256804979616,0.0202568049544202,0.115308855879121,"grey"
"LRRC8B|23507",0.12356342998989,0.725375140311427,0.725375140305867,-0.0251221668708936,"turquoise"
"LRRC8C|84230",2.34541602810758,0.126394253009907,0.126394252989227,-0.157640651375384,"yellow"
"LRRC8D|55144",0.150979604219138,0.697795084726896,0.697795084720767,-0.0251970041147107,"turquoise"
"LRRC8E|80131",4.11970390160245,0.0430075369971968,0.0430075369731299,0.148197961538523,"grey"
"LRRCC1|85444",0.379276813921432,0.538319427747718,0.538319427738157,0.0518614035791742,"brown"
"LRRFIP1|9208",0.0785184659818517,0.779451288486818,0.779451288482376,-0.0167129872309051,"turquoise"
"LRRFIP2|9209",0.277490144954309,0.598625181739256,0.598625181731018,0.0329104296422909,"grey"
"LRRIQ1|84125",4.32220285512218,0.0382159820921319,0.0382159820678447,0.369111623921051,"grey"
"LRRIQ3|127255",1.07525977031403,0.300348635690416,0.300348635675066,0.227966505554315,"grey"
"LRRIQ4|344657",1.09318933051704,0.296383163432928,0.296383163417879,-0.335653166415794,"grey"
"LRRK1|79705",0.303766054639673,0.581819961693544,0.581819961684949,0.0625142288071814,"turquoise"
"LRRK2|120892",0.358068633326626,0.549898843658826,0.549898843649521,0.0953987699047358,"brown"
"LRRN1|57633",5.89717860448879,0.0155781886307559,0.0155781886052608,-0.602965540471047,"turquoise"
"LRRN2|10446",11.2609905708337,0.000862479129583542,0.00086247910306414,-0.471909015123153,"yellow"
"LRRN3|54674",9.39523353080812,0.00231385400957828,0.00231385398316497,0.681466267707436,"brown"
"LRRN4|164312",0.0227165780332152,0.880268626931932,0.880268626929438,-0.0400792038568038,"grey"
"LRRN4CL|221091",0.0118469929108524,0.913377558814053,0.913377558812322,-0.0155677315109815,"yellow"
"LRRTM1|347730",4.80975022261155,0.0288416026323461,0.028841602607663,0.73217799570901,"brown"
"LRRTM2|26045",0.345015831215392,0.557259389389986,0.557259389380844,0.115902738940912,"grey"
"LRRTM3|347731",2.56446935273304,0.110044650816618,0.110044650794919,0.619056958380501,"brown"
"LRRTM4|80059",4.5191259159797,0.0340925694710769,0.0340925694466229,0.575773265113186,"grey"
"LRSAM1|90678",0.0644426192781252,0.799729664156116,0.799729664152074,-0.0127060362905347,"blue"
"LRTM2|654429",0.36610368061868,0.54545796236308,0.545457962353677,-0.213485027000084,"grey"
"LRTOMT|220074",0.382116219152817,0.536803181082742,0.536803181073141,0.0334739796308341,"blue"
"LRWD1|222229",0.727895153517954,0.394045744653418,0.394045744640482,-0.0512787377052817,"blue"
"LSAMP|4045",10.9293318311307,0.00102666291419146,0.00102666288768383,0.652784657310664,"brown"
"LSG1|55341",5.24254129266707,0.0225292814901133,0.0225292814650611,-0.0996216219626334,"grey"
"LSM10|84967",0.136962927039455,0.711503060591848,0.711503060586002,-0.0214356334244528,"blue"
"LSM11|134353",6.90032566452185,0.00892877783800539,0.00892877781206425,0.19665584204077,"brown"
"LSM12|124801",0.222243594403592,0.637577043737357,0.637577043729971,-0.0223419144914718,"grey"
"LSM1|27257",0.261589302632315,0.609295372753506,0.609295372745489,-0.0389174357759092,"blue"
"LSM14A|26065",2.22398286006601,0.136622216199218,0.136622216178909,-0.0485671151281206,"grey"
