"","c(1:nrow(cleanDat))","rownames(cleanDat)","net$colors","kMEmagenta","kMEturquoise","kMEblack","kMEred","kMEbrown","kMEyellow","kMEgreen","kMEblue","kMEpink","kMEtableSortVector"
"CENPI|2491",3221,"CENPI|2491","magenta",0.714654058488993,0.463862395934148,-0.19421126888365,0.133139930672906,-0.222055498929928,0.0514168600568443,-0.16789725191888,-0.374844788319409,-0.138856885717012,"M9 magenta|0.7147"
"WDR62|284403",16852,"WDR62|284403","magenta",0.711736676903107,-0.0754524073697045,-0.221440801721295,0.0892692825623574,-0.308096879440457,0.0338214818931229,0.266192780821081,0.169664380340644,0.199829067793742,"M9 magenta|0.7117"
"POC1A|25886",11884,"POC1A|25886","magenta",0.707491965763741,-0.223900417395984,-0.220782513548528,0.026846422022093,-0.389266029645793,-0.044114205691872,0.0987647225761945,0.331927463409727,0.279342385807283,"M9 magenta|0.7075"
"ZNF695|57116",17630,"ZNF695|57116","magenta",0.706149867092677,0.0646769514209134,-0.277577484928849,-0.0912281471528541,-0.383530126444134,-0.153221604037831,0.122839848906509,0.0794067329974603,0.33102353547565,"M9 magenta|0.7061"
"TTK|7272",16265,"TTK|7272","magenta",0.705257449019937,0.299155604469334,-0.345632015556623,-0.0540508275018847,-0.355552013265109,-0.143945765213523,-0.0536471815914541,-0.163728263517089,0.164276375442688,"M9 magenta|0.7053"
"ZWINT|11130",17786,"ZWINT|11130","magenta",0.703789276246213,0.0187698442367107,-0.316612690613279,-0.0615810953706899,-0.34079425656404,-0.150403677552033,-0.014633464278393,0.117882155022549,0.213895448321775,"M9 magenta|0.7038"
"RAD51|5888",12649,"RAD51|5888","magenta",0.696431259951971,-0.0535342433291413,-0.169336131754352,0.100385326955755,-0.265761384035179,0.00453125287748884,0.0651066942115978,0.1385228386938,0.155585469253561,"M9 magenta|0.6964"
"ZNF367|195828",17400,"ZNF367|195828","magenta",0.693303963381613,0.233291607283297,-0.130556224103485,0.160255904403282,-0.136237110647982,0.113654346695262,-0.121456328207243,-0.203511993856383,-0.0560089489892881,"M9 magenta|0.6933"
"EME1|146956",4976,"EME1|146956","magenta",0.683552886544916,-0.161675369362108,-0.168324584732541,0.0644038533099891,-0.341589339518419,-0.00851245343552606,0.407885432948147,0.27650215182534,0.346940562381054,"M9 magenta|0.6836"
"C16orf59|80178",1784,"C16orf59|80178","magenta",0.680038156035717,-0.276155589777058,-0.348620227206323,-0.211231418593347,-0.514523858920506,-0.239309595581905,0.309329132942828,0.461938358977056,0.519551248360646,"M9 magenta|0.68"
"HELLS|3070",6913,"HELLS|3070","magenta",0.675541446357226,0.316308722011998,-0.0165697226023344,0.237894317629177,-0.153119222602982,0.0683304061611106,0.0214826770466894,-0.27815400096966,0.0256983879915243,"M9 magenta|0.6755"
"PCNA|5111",11301,"PCNA|5111","magenta",0.674366236763481,0.00991231663674433,-0.237061257609048,-0.0282336446842925,-0.350932343268202,-0.13824360228257,-0.0492432950431362,0.0975123454414721,0.290328191214254,"M9 magenta|0.6744"
"CASC5|57082",2662,"CASC5|57082","magenta",0.672710465080764,0.64040986563724,-0.169201504565616,0.196715178846543,-0.211891289031532,0.0251725365225765,-0.23468998466409,-0.545989251032434,-0.282605940224284,"M9 magenta|0.6727"
"SMC4|10051",14432,"SMC4|10051","magenta",0.670154090565867,0.436633889821687,-0.117255645445535,0.271350284540994,-0.130044689241991,0.162652662529697,-0.124734500416981,-0.407578521265455,-0.126988587206459,"M9 magenta|0.6702"
"TYMS|7298",16363,"TYMS|7298","magenta",0.666648424332417,0.0744114943001425,0.037052891600597,0.179120052310559,-0.076908484519631,0.135098137711193,0.0648427593662825,-0.0698554786906179,0.135007292944899,"M9 magenta|0.6666"
"GSG2|83903",6692,"GSG2|83903","magenta",0.661467033405907,0.291873111351063,0.033762631222129,0.307952553237237,-0.148994671218409,0.128324596782618,0.134508057021645,-0.252155022453626,-0.0215581674910454,"M9 magenta|0.6615"
"C21orf45|54069",2108,"C21orf45|54069","magenta",0.658442304382517,0.0450522245270766,-0.253080066963635,-0.135716158647233,-0.387379081312568,-0.205236532436118,0.135759613067058,0.0910045069766437,0.396800897490655,"M9 magenta|0.6584"
"CDT1|81620",3174,"CDT1|81620","magenta",0.653366760908309,-0.219310447464448,-0.156590064571006,0.0155094218538832,-0.291252857537264,-0.0214979970423291,0.188546182625585,0.308821355064076,0.330101722471991,"M9 magenta|0.6534"
"E2F7|144455",4754,"E2F7|144455","magenta",0.648953115950416,0.295171229690253,0.00389070559051901,0.229774557319934,-0.109267310629143,0.135665094857485,-0.0703634240828775,-0.247577276801449,-0.158616906955951,"M9 magenta|0.649"
"CLSPN|63967",3525,"CLSPN|63967","magenta",0.647735221607398,0.537957285370479,-0.144093200996239,0.170753361626302,-0.190906083101697,0.0304821827468771,-0.228137855988624,-0.448577095991466,-0.235528562665171,"M9 magenta|0.6477"
"CBX3|11335",2717,"CBX3|11335","magenta",0.645253713655318,-0.0339434400434709,-0.335786162311494,-0.0779355888620438,-0.365970103010185,-0.115327691246581,0.13359460921916,0.114444654958304,0.604211442413519,"M9 magenta|0.6453"
"MCM4|4173",9444,"MCM4|4173","magenta",0.645139185162912,0.487520214217826,-0.069560551560363,0.150916414481246,-0.157031462963066,0.0232249436415203,-0.177418504619198,-0.41543058283053,-0.143788887162374,"M9 magenta|0.6451"
"KPNA2|3838",8250,"KPNA2|3838","magenta",0.644634714516253,0.0761237294268369,-0.265351853900582,0.0893932760321259,-0.38940203007174,-0.00637352826378539,-0.179841846031716,0.0095387901744023,0.0905423684647186,"M9 magenta|0.6446"
"WDHD1|11169",16810,"WDHD1|11169","magenta",0.644172203470744,0.596430228095466,-0.044509044063266,0.169556412954732,-0.111912751259163,0.0559543293745949,-0.18379207673417,-0.49749322556181,-0.183172726424338,"M9 magenta|0.6442"
"FANCA|2175",5561,"FANCA|2175","magenta",0.643053499473553,0.0578439191513216,0.0121502124079944,0.248011426989248,-0.142976590735822,0.14409329874997,0.252259234839262,-0.00293623495070345,0.0954198939336015,"M9 magenta|0.6431"
"PLK4|10733",11803,"PLK4|10733","magenta",0.642809687331609,0.42706286264917,-0.0412059334985878,0.153553015868045,-0.136990306453103,0.0461635259967156,0.0157361395222238,-0.343246802836749,-0.0824029977680716,"M9 magenta|0.6428"
"CCT6A|908",2952,"CCT6A|908","magenta",0.638411966902619,0.0931674216268035,-0.473358706126993,-0.226509762508124,-0.530786059354732,-0.297600602859852,-0.159142581657094,0.063983342769086,0.498063160006565,"M9 magenta|0.6384"
"RUVBL1|8607",13423,"RUVBL1|8607","magenta",0.631236682469332,-0.17434765309717,-0.475220391767172,-0.248136861171339,-0.566483572890641,-0.282944004082035,0.0841395956685363,0.365262673280289,0.594507439586408,"M9 magenta|0.6312"
"FANCI|55215",5568,"FANCI|55215","magenta",0.62943102528529,0.244522513262769,-0.0874644980392502,0.0937640384892877,-0.186098819503639,-0.0325556667236103,-0.00625350406984178,-0.164999526780431,-0.026222241899991,"M9 magenta|0.6294"
"XRCC2|7516",16982,"XRCC2|7516","magenta",0.627233921947996,0.451652434355065,-0.203616292854788,0.0179372232657617,-0.253326097433698,-0.0514168232931094,0.0796488522027717,-0.326846350417768,-0.0528446793533488,"M9 magenta|0.6272"
"CENPM|79019",3225,"CENPM|79019","magenta",0.618514699740049,-0.362609127323917,-0.247609690566042,0.0159835240449561,-0.322444520910928,-0.0337320066446939,0.150038895263604,0.466401853365272,0.431103461368524,"M9 magenta|0.6185"
"RNASEH2A|10535",13057,"RNASEH2A|10535","magenta",0.617303334419031,-0.338720810552277,-0.204597318881722,-0.0944284237147303,-0.392437434117874,-0.120433252212363,0.221060433904896,0.491323461069319,0.517010113542509,"M9 magenta|0.6173"
"C16orf88|400506",1801,"C16orf88|400506","magenta",0.616437231484117,0.155028484715677,-0.370337803084527,-0.183869371018311,-0.556609351986222,-0.34128218193413,0.0443785093058264,0.0572898901494392,0.350448067258493,"M9 magenta|0.6164"
"ZWILCH|55055",17785,"ZWILCH|55055","magenta",0.614405639427184,0.325653096364728,-0.334354432679181,-0.0995063569048009,-0.414913490781428,-0.252152155827656,-0.0962207203705597,-0.181022600707231,0.124997757951601,"M9 magenta|0.6144"
"RDM1|201299",12856,"RDM1|201299","magenta",0.612573807526596,-0.0792001196043045,-0.20403112223831,0.0764655398791103,-0.25071590991517,0.0304412734583489,0.123752967079119,0.165831838765442,0.236657280046863,"M9 magenta|0.6126"
"WHSC1|7468",16895,"WHSC1|7468","magenta",0.608781437251315,0.304268202336528,-0.358915290036805,-0.15407167998619,-0.441902509911399,-0.162891504287829,0.233918873586398,-0.156497197006205,0.124812505206789,"M9 magenta|0.6088"
"GRPEL2|134266",6679,"GRPEL2|134266","magenta",0.608154971584923,0.242144064772851,-0.424000124754486,-0.208984785998917,-0.465116931099703,-0.278788701296225,-0.134434764980341,-0.0866658050311831,0.351777145895151,"M9 magenta|0.6082"
"WDR12|55759",16812,"WDR12|55759","magenta",0.60780292415207,0.444271928540461,-0.370921573228889,-0.137616864513098,-0.458692976966245,-0.252685622097817,-0.116329160621668,-0.274440973746108,0.273121547540768,"M9 magenta|0.6078"
"APOBEC3B|9582",771,"APOBEC3B|9582","magenta",0.603505047916798,0.0399916502740844,-0.0421293704122505,0.228166067212713,-0.132524302280845,0.118161823853489,-0.0669350520592696,-0.0109216263244294,0.0664914824131551,"M9 magenta|0.6035"
"C15orf42|90381",1758,"C15orf42|90381","magenta",0.602162222731957,0.161343196321602,0.0611775614631265,0.148966535883413,-0.121161118112493,0.158079274903197,0.313081471195893,-0.124788378251437,0.0452210463780118,"M9 magenta|0.6022"
"SRPK1|6732",14789,"SRPK1|6732","magenta",0.60213676947074,0.470757593846354,-0.232899576988195,0.0691341597245663,-0.259343583336774,-0.0393012115632144,-0.158127751644271,-0.402997256101421,0.0475133279416322,"M9 magenta|0.6021"
"GMPS|8833",6385,"GMPS|8833","magenta",0.601289761792234,0.479380907621189,-0.265691180336006,0.0445904145912028,-0.287337217841862,-0.0555641222236743,-0.411161053132725,-0.402054304876187,-0.0558950527385424,"M9 magenta|0.6013"
"FEN1|2237",5713,"FEN1|2237","magenta",0.601159549415605,-0.129612194948441,-0.229128134860663,-0.120935338181954,-0.399995074697991,-0.228702957836819,0.0252526110540345,0.272318923641617,0.245495429817593,"M9 magenta|0.6012"
"DCAF13|25879",4186,"DCAF13|25879","magenta",0.599867191991577,0.0874476103220006,-0.516927856924423,-0.204634447043712,-0.549207320385349,-0.323491792153818,-0.0328048578042485,0.0760738985332864,0.413736723707197,"M9 magenta|0.5999"
"CKS2|1164",3430,"CKS2|1164","magenta",0.59808340192576,-0.335928579834237,-0.350162527140737,-0.0180170940750536,-0.387439661446872,-0.0552749813147092,0.171242884904882,0.421292383247858,0.479537148207503,"M9 magenta|0.5981"
"GINS4|84296",6292,"GINS4|84296","magenta",0.598149100112555,0.140992964116368,0.0813324195011727,0.289870891857154,-0.00223483097109809,0.258632559553122,-0.0147255976660326,-0.135386222929356,0.00312722883388704,"M9 magenta|0.5981"
"TRIM59|286827",16086,"TRIM59|286827","magenta",0.597533011821823,0.349632671190585,-0.173148931696909,0.0965838051419447,-0.244385806646191,-0.0576425590402074,-0.0431150784966607,-0.291750211974965,0.117693473384306,"M9 magenta|0.5975"
"RFC4|5984",12900,"RFC4|5984","magenta",0.593563556855336,-0.116429918316523,-0.129527855244521,0.105958754914554,-0.216185389963025,0.0196388686781838,0.3693652843017,0.175688493034263,0.313507400625589,"M9 magenta|0.5936"
"RRM1|6240",13352,"RRM1|6240","magenta",0.591927104383315,0.511705202773556,-0.234372685993109,-0.0204483337799388,-0.247860647773275,-0.0987639746123861,-0.364155263927669,-0.392314625188371,-0.114005353564487,"M9 magenta|0.5919"
"HSPD1|3329",7297,"HSPD1|3329","magenta",0.591843831238129,0.105645510191924,-0.572042976700997,-0.261690864957733,-0.544438407196033,-0.339688783942793,-0.166606368067757,0.0585391637793563,0.503405419824794,"M9 magenta|0.5918"
"E2F5|1875",4752,"E2F5|1875","magenta",0.590962725706282,0.342972199904546,-0.501060232988039,-0.155392376191499,-0.483470308078993,-0.270935535006461,-0.149037374582838,-0.172771635106133,0.160102867127004,"M9 magenta|0.591"
"MRPL3|11222",9854,"MRPL3|11222","magenta",0.58921820336028,0.181330397869258,-0.492808922782413,-0.266910984046523,-0.557993101282346,-0.360761126890969,-0.222925192767399,0.00344150436656461,0.353389681878368,"M9 magenta|0.5892"
"CSE1L|1434",3874,"CSE1L|1434","magenta",0.589029003766079,0.449689482539392,-0.413561785824553,-0.213229004746129,-0.430509173346867,-0.323106857410061,-0.381337336655019,-0.288176252380938,0.135566831271881,"M9 magenta|0.589"
"LOC100128191|100128191",8561,"LOC100128191|100128191","magenta",0.586961318187078,-0.0822487678022728,-0.0752976320706035,0.0839084907489263,-0.236314223291565,0.0245321039765738,0.43014907719814,0.178421443896442,0.349583893279702,"M9 magenta|0.587"
"RAD23B|5887",12647,"RAD23B|5887","magenta",0.587048346723625,0.381233230531568,-0.524483512315578,-0.165035551017761,-0.455506188003767,-0.224318830632966,-0.318496984848407,-0.221894242107892,0.103414445137183,"M9 magenta|0.587"
"TRAIP|10293",16010,"TRAIP|10293","magenta",0.584944559786899,-0.190431850562459,-0.11577142280537,-0.0288699917210262,-0.313741241906215,-0.114025912194638,0.414549013617118,0.331081192286673,0.391680148187741,"M9 magenta|0.5849"
"NUPL2|11097",10843,"NUPL2|11097","magenta",0.584283072446613,-0.0603777704478726,-0.340784550743413,-0.129223789806984,-0.452029134060295,-0.191428744480261,0.389862287101393,0.214520756378587,0.440344625175475,"M9 magenta|0.5843"
"TIMELESS|8914",15487,"TIMELESS|8914","magenta",0.580727748457546,0.43099047958382,-0.265331833623238,-0.0920216660075389,-0.35030707142614,-0.204768421484538,-0.160586202632144,-0.289938057127051,-0.0805693577692605,"M9 magenta|0.5807"
"MAP4K4|9448",9321,"MAP4K4|9448","magenta",0.579502372336418,0.427068772629859,-0.27981264621033,0.130830156250806,-0.264619915091277,0.116221934454003,-0.117664127292956,-0.331982836819549,-0.0352405503429435,"M9 magenta|0.5795"
"MCM2|4171",9440,"MCM2|4171","magenta",0.579538040562142,0.318715157060906,-0.110661679269749,0.0308101925029972,-0.253691948351323,-0.0953260366722618,-0.0492013514685851,-0.212825718969997,0.0787170683724658,"M9 magenta|0.5795"
"SLBP|7884",14040,"SLBP|7884","magenta",0.57793973158221,-0.193700868953177,-0.411256648351084,-0.16002862643756,-0.437463938362219,-0.160797823184335,0.0630443615835888,0.296956617698952,0.52120248573099,"M9 magenta|0.5779"
"ACTL6A|86",207,"ACTL6A|86","magenta",0.576214491371252,0.33629510409558,-0.375739878835231,-0.167597887325176,-0.441464776647978,-0.272012613407172,-0.116253227203292,-0.160146311730885,0.215112981591903,"M9 magenta|0.5762"
"NFKBIL2|4796",10465,"NFKBIL2|4796","magenta",0.574912248639296,0.0125014284424043,-0.160951991234688,-0.0676073950984574,-0.325678768305333,-0.106270339633608,0.333769230465836,0.093259633955678,0.193950895294707,"M9 magenta|0.5749"
"ARL6IP1|23204",924,"ARL6IP1|23204","magenta",0.573044235486734,0.257237776752695,-0.470731322695469,-0.228507332238755,-0.513690765212072,-0.303297262508761,-0.219232797780964,-0.0722425930648461,0.147036434839679,"M9 magenta|0.573"
"STIL|6491",14906,"STIL|6491","magenta",0.569456603619939,0.491950340450587,-0.355848363123776,-0.0837080191560964,-0.423416051170815,-0.273643307123145,-0.0951409247731976,-0.316487188490858,-0.0593910153024323,"M9 magenta|0.5695"
"FANCD2|2177",5564,"FANCD2|2177","magenta",0.565365391745172,0.339743006302663,-0.0787487635461522,0.0427828420811873,-0.268943150763334,-0.12233369432454,0.0772311701766504,-0.236761909490004,-0.105498184277051,"M9 magenta|0.5654"
"PUS7|54517",12497,"PUS7|54517","magenta",0.563876613272719,0.35369581728917,-0.340029678150254,-0.149697973672803,-0.43155717390679,-0.20378758459554,-0.031944208149446,-0.208608305161835,0.233773986163579,"M9 magenta|0.5639"
"GRSF1|2926",6682,"GRSF1|2926","magenta",0.563493785396812,0.228288495333947,-0.535389275354786,-0.224887059051725,-0.500613244219963,-0.322747934684366,-0.272301890727683,-0.0674701862828183,0.215755546559954,"M9 magenta|0.5635"
"CBX2|84733",2716,"CBX2|84733","magenta",0.562881841765196,-0.0300012272353473,-0.164315294484615,0.144625402987674,-0.252405591822738,0.149315138529691,0.136662882901056,0.116145357592123,0.167275495979648,"M9 magenta|0.5629"
"TDP1|55775",15318,"TDP1|55775","magenta",0.562909713088679,0.244691343750744,-0.282325387199005,-0.105457516296029,-0.38718868829587,-0.265854041060208,0.0884774036971565,-0.120482177617972,0.285784273528997,"M9 magenta|0.5629"
"CPSF3|51692",3781,"CPSF3|51692","magenta",0.562250905575456,0.0864301893623227,-0.303914830876336,-0.121166722576157,-0.456327245135566,-0.268005492631105,-0.133664312516236,0.0592399602312879,0.38513797333027,"M9 magenta|0.5623"
"BRCA1|672",1458,"BRCA1|672","magenta",0.561402966598246,0.513721436398427,-0.0266790689719766,0.142295065653731,-0.124153487942323,0.0311959891860336,-0.100876449513383,-0.428095845452445,-0.20734635222895,"M9 magenta|0.5614"
"CCT2|10576",2948,"CCT2|10576","magenta",0.560118291969384,0.176586106413264,-0.546219658257695,-0.30562942247268,-0.559311986393199,-0.392458247062623,-0.160824500096019,-0.000634779114543269,0.423563482609536,"M9 magenta|0.5601"
"C8orf38|137682",2423,"C8orf38|137682","magenta",0.55733909375439,-0.11664249828614,-0.327511072498097,-0.0960936543923969,-0.43510609132464,-0.140238893518152,0.210961769068465,0.238617485680933,0.513547745982564,"M9 magenta|0.5573"
"HNRNPK|3190",7128,"HNRNPK|3190","magenta",0.554625631961008,0.365614947536967,-0.458216823954344,-0.191568167739006,-0.474351582648112,-0.259384801643303,-0.152732062261835,-0.201007390357715,0.272340360283592,"M9 magenta|0.5546"
"DSCC1|79075",4656,"DSCC1|79075","magenta",0.553879719112186,0.0292143091212051,-0.262782386716117,0.0652562232118473,-0.218680152892994,-0.0243143745255971,-0.0170430622090082,0.0275837563983776,0.213335696719869,"M9 magenta|0.5539"
"KIF4B|285643",8130,"KIF4B|285643","magenta",0.553784277581175,0.219532745974411,-0.198099638927736,0.0492268260629874,-0.234477461556219,0.0103461987353693,-0.0259665697407614,-0.146649720595032,0.00989264028352032,"M9 magenta|0.5538"
"INTS8|55656",7606,"INTS8|55656","magenta",0.553098487877502,0.163117359692774,-0.304661145082261,-0.0197362657799513,-0.375425396157309,-0.140024729403667,0.179522940924505,-0.0768288536545164,0.300168700007971,"M9 magenta|0.5531"
"MGAT4B|11282",9601,"MGAT4B|11282","magenta",0.552373159934235,-0.156189378214764,-0.307761042171361,-0.184527851694292,-0.520467343351724,-0.176183939167593,0.352632806654709,0.329715999551629,0.429074657815541,"M9 magenta|0.5524"
